Cod Interno	Codigo Barras	Descripcion	Contenido	UNIDADES	Est Mer 7 Descripcion	Marca	Fabricante	TOP_DESCRIPCION	MAX_DESCRIPCION	Dia de FECHA_ULT_CAMBIO	USUARIO_ULT_CAMBIO
	7908804502139	SUPL ALIM MULT GOLD VITAM K2 D3 X 60CAPS	60	1	MULTIVITAMINICO	GOLD VITAM	GOLD VITAM	GOLD VITAM K2 149MCG + VIT. D3	GOLD VITAM K2 149MCG + VIT. D3 GOLD VITAM K2 149MCG + VI	14 de julho de 2026	
	7908804502160	SUPL ALIM SOMALIFE BIOTINA CAPSULA 60UN	60	1	VITAMINA OUTRO	SOMALIFE	AROMA BEM ESTAR IND E COM DE PROD NATURAIS	SOMALIFE BIOTINA 60 CAPSULAS	(SOMA) SOMALIFE BIOTINA 60 CAPSULAS		gabriel.morais@scanntech.com
	7908804502207	SUPL ALIM SOMALIFE VITAMINA MCG CAPSULA 60UN	60	1	VITAMINA OUTRO	SOMALIFE	AROMA BEM ESTAR IND E COM DE PROD NATURAIS	SOMALIFE VITAMINA K2 149MCG + D3 2000UI 60 CAPSULA	SOMALIFE VITAMINA K2 149MCG + D3 2000UI 60 CAPSULA		gabriel.morais@scanntech.com
	7908804502221	SUPL ALIM COMPLEXO B SOMALIFE COMPRIMIDO 100UN	100	1	VITAMINA OUTRO	COMPLEXO B	OUTRO FABRICANTE	SOMALIFE COMPLEXO B 100 CPR	SOMALIFE COMPLEXO B 100CPR, UN	24 de setembro de 2026	gabriel.morais@scanntech.com
	7908804502245	SUPL ALIM GOLD VITAM COMPLEXO B X 100 CAPS	100	1	VITAMINA OUTRO	GOLD VITAM	GOLD VITAM	GOLD VITAM COMPLEXO B C100	GOLD VITAM COMPLEXO B C100GOLD VITAM COMPLEXO B C1	14 de julho de 2026	lucas.santos@scanntech.com
	7908804502252	SUPL ALIM GOLD VITAM SULFATO FERROSO X 60 CPRS	60	1	VITAMINA OUTRO	GOLD VITAM	GOLD VITAM	GOLD VITAM SULFATO FERROSO C6	GOLD VITAM SULFATO FERROSO  C60 CAP	15 de julho de 2026	mariana.rocha@scanntech.com
	7908804502269	SUPL VIT SOMALIFE MAGNESIO L-TREONATO 60CP	60	1	VITAMINA OUTRO	SOMALIFE	AROMA BEM ESTAR IND E COM DE PROD NATURAIS	SOMALIFE L-TREONATO 60 CAPSULAS	SOMALIFE L-TREONATO MAGNESIO CALCIO TREONINA 60CAP	28 de outubro de 2025	jessica.evangelista@scanntech.com
	7908804502306	SUPL ALIM COMPLEXO B VITAMULTI COMPRIMIDO 100UN	100	0	VITAMINA OUTRO	COMPLEXO B	OUTRO FABRICANTE	VITAMULTI COMPLEXO B C/100 COMP AROMA	VITAMULTI COMPLEXO B , C/ 100 CP	24 de setembro de 2026	gabriel.morais@scanntech.com
	7908804502382	SUPL ALIM MULT SUPRANUTRI 60CPRS	60	1	MULTIVITAMINICO	SUPRANUTRI	OUTRO FABRICANTE	SUPRANUTRI +VIGOR C/60 COMP	SUPRANUTRI +VIGOR FENO GREGO C/60 COMPR TAURINA CA		jessica.evangelista@scanntech.com
	7908804502399	SUPL ALIM SMAX MAX CALCIO 60UN	60	1	VITAMINA OUTRO	SMAX	CB DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS	MAX CALCIO 600+D400UI C/60 COMP SMAX	MAX CALCIO 600+D 400UI 60CP SMAX	24 de setembro de 2026	gabriel.morais@scanntech.com
	7908804502436	SUPL ALIM MAGNESIO DIMALATO SMAX CPS 60UN	60	0	VITAMINA OUTRO	MAGNESIO DIMALATO	MEDINAL	MAGNESIO DIMALATO C/60 CAPS SMAX	CLORET MAGNESIO DIMALATO 150MG 60CPS SMAX		gabriel.morais@scanntech.com
	7908804502603	SUPL ALIM VITACENTROMAIS MAGNESIO CAPSULA 60UN	60	0	VITAMINA OUTRO	VITACENTROMAIS	AROMA BEM ESTAR IND E COM DE PROD NATURAIS	VITACENTROMAIS 6 MAG PREMIUM 6	VITACENTROMAIS 6 MAGNESIOS C/60 CPS AROMA		gabriel.morais@scanntech.com
	7908804502627	SUPL ALIM VITACENTROMAIS VITAMINA CAPSULA 60UN	60	0	VITAMINA OUTRO	VITACENTROMAIS	AROMA BEM ESTAR IND E COM DE PROD NATURAIS	VITACENTROMAIS VITAMINA K2  K2 65M	VITAMINA K2 65UG 60 CAPS - ARO		gabriel.morais@scanntech.com
	7908804502634	VITACENTROMAIS VIT K12+D3 60CP	60	1	MULTIVITAMINICO	VITACENTROMAIS	AROMA BEM ESTAR IND E COM DE PROD NATURAIS	VITAMINA K2 149MCG+D3 2000UI C/60 CAPS AROMA	VITACENTROMAIS VITAMINA K2 149MCG + D3 2 000UI 60 CAPSULAS		jessica.evangelista@scanntech.com
	7908804502665	CENTROMAIS VIGOR HOMEM 60CPRS	60	1	MULTIVITAMINICO	CENTROMAIS ARO	AROMA BEM ESTAR IND E COM DE PROD NATURAIS	CENTROMAIS VIG HOM 60CAP	CENTROMAIS VIGOR HOMEM C/60 COMPR. - AROMA		jessica.evangelista@scanntech.com
	7908804502672	CENTROMAIS VIGOR MULHER 60 CPRS	60	1	VITAMINA OUTRO	Por Defecto	AROMA BEM ESTAR IND E COM DE PROD NATURAIS	CENTROMAIS VIG MUL 60CP	CENTRO MAIS VIGOR CPR MULHER X 60	26 de março de 2025	jessica.evangelista@scanntech.com
	7908804502740	SUPL ALIM GOLD VITAM MAGNESIO TREON X 650MG X 60CAPS	60	1	VITAMINA OUTRO	GOLD VITAM	GOLD VITAM	FARMADI L-TREONATO 500MG 60CAP	FARMADI L-TREONATO + CALCIO 650MG C/60 CAPS (FARMA)	17 de julho de 2026	jessica.evangelista@scanntech.com
	7908804502764	SUPL ALIM MULT AROMA BEM ESTAR NUTRITABS A-Z MULHER 60CAPS	60	1	MULTIVITAMINICO	AROMA BEM ESTAR	AROMA BEM ESTAR IND E COM DE PROD NATURAIS	NUTRITABS A-Z MULHER C/60 CP-SUPLEMENTO	NUTRITABS A Z MULHER C60 CP SUPLEMENTO		eduardo.massenssini@scanntech.com
	7908804502771	SUPL ALIM GOLD VITAM VIT DE A ZINCO X 60CAPS	60	1	VITAMINA OUTRO	GOLD VITAM	GOLD VITAM	NUTRITABS A Z CAP C/60	SUPL NUTRITABS A-Z  VIT DE A ZINCO C/60CAPS	17 de julho de 2026	jessica.evangelista@scanntech.com
	7908804502801	SUPL ALIM NUTRITABS CABELO E UNHAS 60CAPS	60	1	VITAMINA OUTRO	NUTRITABS	AROMA NUTRACEUTICOS	NUTRITABS CABELOS UNHAS C60 C	NUTRITABS CABELOS E UNHAS C/ 60 CP		emilly.fernandes@scanntech.com
	7908804502825	SUPL ALIM NUTRITABS COMPRIMIDO COMPLEXO 60UN	60	0	VITAMINA OUTRO	NUTRITABS	AROMA NUTRACEUTICOS	NUTRITABS COMPLEXO B C60	NUTRITABS COMPLEXO B C60 NUTRITABS COMPLEXO B C60		gabriel.morais@scanntech.com
	7908804502832	SUPL ALIM NUTRITABS BIOTINA COMPRIMIDO 60UN	60	0	VITAMINA OUTRO	NUTRITABS	AROMA NUTRACEUTICOS	NUTRITABS BIOTINA C60	NUTRITABS BIOTINA C60 NUTRITABS BIOTINA C60		gabriel.morais@scanntech.com
	7908804502948	SUPL ALIM OMEGA 3 NUTRITABS MG CPR 60UN	60	1	VITAMINA OUTRO	OMEGA 3	VIDORA	NUTRITABS OMEGA 3 1.000MG C60	NUTRITABS OMEGA 3 1.000MG C/60 CP-SUPLEMENTO	24 de setembro de 2026	gabriel.morais@scanntech.com
	7908804502979	SUPL ALIM CENTRO MAIS VIRISHOW X 60CAPS	60	1	MULTIVITAMINICO	CENTROMAIS ARO	AROMA BEM ESTAR IND E COM DE PROD NATURAIS	VIRISHOW 60CAP	VIRISHOW (PAULLINIA CUPANA) 60 CAPS AROMA (T)		jessica.evangelista@scanntech.com
	7908804502986	CLORETO DE MAG. P.A 150MG 60CPS	60	1	VITAMINA OUTRO	OUTRA MARCA	OUTRO FABRICANTE	CLORETO DE MAG. P.A 150MG 60CPS	CLORETO DE MAGNESIO PA JAT LIFE 150MG 60CPS UN	8 de maio de 2025	jessica.evangelista@scanntech.com
	7908804503037	SUPL ALIM MULT GOLDVITAM GOL HOMEM 60CAPS	60	1	MULTIVITAMINICO	GOLDVITAM GOL	GOLD VITAM	GOLD VITAM HOMEM CAP C60	GOLD VITAM HOMEM CAP C60 CAPS		bruna.paiva@scanntech.com
	7908804503051	SUPL ALIM MULT GOLDVITAM GOL A A ZINCO 36G X 60CPRS	60	1	MULTIVITAMINICO	GOLDVITAM GOL	GOLD VITAM	GOLD VITAM A Z CAP C60	GOLD VITAM A ZINCO PREMIUM  C 60 CAPS		bruna.paiva@scanntech.com
	7908804503068	SUPL ALIM GOLD VITAM HAIRSKIN PREMIUM X 60CAPS	60	1	VITAMINA OUTRO	GOLD VITAM	GOLD VITAM	GOLD VITAM HAIRSKIN PREMIUM CA	GOLD VITAM HAIRSKIN PREMIUM C/60 CAPS	17 de julho de 2026	jessica.evangelista@scanntech.com
	7908804503242	SUPL ALIM MULT ARO MORE VITA POLIVITAMINICO AZEITONA 60UN	60	0	MULTIVITAMINICO	ARO	MAKRO	MOREVITA AZ 60 CAPS ARO	MOREVITA  AZ CX  60 CAPS NUTRI	24 de setembro de 2026	gabriel.morais@scanntech.com
	7908804503259	LIBERT L-BERA B12 60CPR	60	1	VITAMINA OUTRO	LIBERT	OUTRO FABRICANTE	LIBERT LBERA B12C 60CPR	LIBERT L-BERA B12 - C/ 60CPR	6 de novembro de 2025	cleane.cesario@scanntech.com
	7908804503266	SUPL ALIM GOLD VITAM ARTROCAPS PREMIUM HA X 60 CAPS	60	1	VITAMINA OUTRO	GOLD VITAM	GOLD VITAM	GOLD VITAM ARTROCAPS HA PREMIU	GOLD VITAM ARTROCAPS HA PREMIUM 60 CAPSULAS	15 de julho de 2026	mariana.rocha@scanntech.com
	7908804503327	SUPL ALIM GOLD VITAM GOLDVIGOR FENO GREGO X 60CAPS	60	1	VITAMINA OUTRO	GOLD VITAM	GOLD VITAM	GOLD VITAM GOLDVIGOR CAP C60-	GOLD VITAM CPR GO FE GR X 60	14 de julho de 2026	
	7908804503372	SUPL ALIM GOLD VITAM CPR 60UN	60	0	VITAMINA OUTRO	GOLD VITAM	GOLD VITAM	GOLD VITAM VITAMINA E C/60CPS	GOLD VITAM CAPS VITA E 400.0 MG  X 60	24 de setembro de 2026	gabriel.morais@scanntech.com
	7908804503426	VITA SHOW AZ+6 MAG 2X60CP	120	2	VITAMINA OUTRO	VITA SHOW	AROMA BEM ESTAR IND E COM DE PROD NATURAIS	VITASHOW KIT AZ+ 6 MAG 60+60 C	VITASHOW KIT AZ+ 6 MAG 60+60 CPS VITASHOW  T	22 de outubro de 2025	jessica.evangelista@scanntech.com
	7908804503433	MULTIVITAMINICO VITASHOW KIT AZ + VIT B12 DOSE MAXIMA 120CP	120	1	MULTIVITAMINICO	VITASHOW	AROMA BEM ESTAR IND E COM DE PROD NATURAIS	VITASHOW KIT AZ  VIT B12	VITASHOW KIT AZ+ VIT B12 60+60 CPS VITASHOW	29 de abril de 2025	lucas.santos@scanntech.com
	7908804503440	SUPL ALIM MULT VITASHOW AZ + MELATONINA 90CAPS	90	1	MULTIVITAMINICO	VITASHOW	AROMA BEM ESTAR IND E COM DE PROD NATURAIS	KIT VITASHOW A-Z+MELAT 2UN	VITASHOW SUPLEMENTO ALIMENTAR - ROXO	27 de maio de 2026	arodrigues@scanntech.com
	7908804503464	VITA SHOW AZ+OMEGA 3 DHA/EPA 90CP	90	1	MULTIVITAMINICO	VITA SHOW	AROMA BEM ESTAR IND E COM DE PROD NATURAIS	VITASHOW AZ + OMEGA 3 60 + 30 CAPS	VITASHOWKIT AZ + OMEGA 3 DHA 360 / EPA 540 60+30 CAPSULAS	22 de outubro de 2025	jessica.evangelista@scanntech.com
	7908804503488	MULTIVITAMINICO VITASHOW KIT MULHER AZ + BIOTINA 120CP	120	1	MULTIVITAMINICO	VITASHOW	AROMA BEM ESTAR IND E COM DE PROD NATURAIS	VITASHOW KIT MULHER AZ+ BIOTIN	VITASHOW KIT MULHER AZ + BIOTINA 60+60 C APSULAS	29 de abril de 2025	lucas.santos@scanntech.com
	7908804503631	OMEGA 3 TALISMA 120CAPS	120	1	VITAMINA OUTRO	TALISMA	AROMA BEM ESTAR IND E COM DE PROD NATURAIS	OMEGA 3 C/120 CAPS NATUALBA	OMEGA 3 EPA E DHA 1000MG 120 C	16 de julho de 2025	henrique.traldi@scanntech.com
	7908804503785	SUPL ALIM MAGNESIO DIMALATO FARMADI MAX CAPSULA 60UN	60	1	VITAMINA OUTRO	MAGNESIO DIMALATO	MEDINAL	FARMADI MAGNESIO DIMALATO MAX	FARMADI MAGNESIO DIMALATO MAX C/60 CAPSULAS-- (FARMA)		gabriel.morais@scanntech.com
	7908804503853	SUPL ALIM FARMA VITAMINA 60UN	60	0	VITAMINA OUTRO	FARMA	OUTRO FABRICANTE	FARMADI VIT K2+D3 60CAP	FARMADI VITAMINA K2 149UG+D3 2000UI C/60 CAPSULAS (FARMA)	24 de setembro de 2026	gabriel.morais@scanntech.com
	7908804503891	SUPL ALIM GOLD VITAM ZINCO COMPRIMIDO EFERVESCENTE 1G	1	1	VITAMINA OUTRO	GOLD VITAM	GOLD VITAM	GOLD VITAM VITAMINA C+ZINCO EF	GOLD VITAM VIT C + ZINCO C/ 10 CP EFERV	24 de setembro de 2026	gabriel.morais@scanntech.com
	7908804503907	SUPL ALIM GOLD VITAM EFERVESCENTE TRIPLA ACAO 1G	1	1	VITAMINA OUTRO	GOLD VITAM	GOLD VITAM	GOLD VITAM VITAMINA C 1GR EFERV C/10 TRIPLA ACAO	GOLD VITAM VITAMINA C 1GR EFER GOLD VITAM VITAMINA C 1GR	24 de setembro de 2026	gabriel.morais@scanntech.com
	7908804503976	SUPL ALIM GOLD VITAM OMEGA PEIXINHO KIDS CEREJA CAPSULA 60UN	60	0	VITAMINA OUTRO	GOLD VITAM	GOLD VITAM	GOLD VITAM OMEGA PEIXINHO SABO	GOLD VITAM OMEGA 3 PEIXINHO KIDS CEREJA C/60 CAPS	24 de setembro de 2026	gabriel.morais@scanntech.com
	7908804503983	CENTROMAIS OMEGA PEIXINHO CEREJA 60 CP	60	1	VITAMINA OUTRO	OMEGA	OMEGA	CENTROMAIS OMEGA 3 KIDS 60CAP	OMEGA 3 PEIXINHO - 60 CPS INFANTIL	7 de outubro de 2025	cferreira@scanntech.com
	7908804503990	SUPL ALIM OMEGA 3 FARMADI PEIXINHO CEREJA 60UN	60	0	VITAMINA OUTRO	OMEGA 3	VIDORA	FARMADI OMEGA 3 1000MG 60CAP	FARMADI OMEGA 3 PEIXINHO CEREJA C/60 CAPS (FARMA)	24 de setembro de 2026	gabriel.morais@scanntech.com
	7908804504294	SUPL ALIM FARMADI CALCIO CAPSULA 60UN	60	0	VITAMINA OUTRO	OUTRA MARCA	OUTRO FABRICANTE	FARMADI CALCIO 500MG 60CAP	FARMADI CALCIO 500MG C/60CPS (	24 de setembro de 2026	gabriel.morais@scanntech.com
	7908804504317	SUPL VIT LIBERT CALCIO 500MG 60CP	60	1	VITAMINA OUTRO	LIBERT	OUTRO FABRICANTE	LIBERT CALCIO 500 MG C60 CAPS	LIBERT CALCIO  - 500 MG C/60 CAPS	28 de outubro de 2025	jessica.evangelista@scanntech.com
	7908804504324	SUPL ALIM TESTOVIRON TRIBULUS MACA PERU 2X60CAPS	120	2	VITAMINA OUTRO	Por Defecto	GOLD VITAM	TESTOVIRON TRIBULUS MACA PERUA	PACK TESTOVIRON TRIBULUS MACA PERUANA 2X 60CAPS	17 de julho de 2026	jessica.evangelista@scanntech.com
	7908804504539	SUPL ALIM MAIS VITAM MAGNESIO 60UN	60	1	VITAMINA OUTRO	MAIS VITAM	OUTRO FABRICANTE	MAIS VITAM 6 MAG 60CAPS	MAIS VITAM  6 MAG C60 ( UN )		gabriel.morais@scanntech.com
	7908804504621	SUPL VIT MAIS VITAM OMEGA 3 1000MG 120CP	120	1	VITAMINA OUTRO	MAIS VITAM	OUTRO FABRICANTE	MAIS VITAM OMEGA 3 1000MG 120 CAPS	MAIS VITAM OMEGA 3   1000MG 120 CAPS   AROMA		jessica.evangelista@scanntech.com
	7908804504751	SUPL ALIM PEIXINHO SOMALIFE OMEGA CEREJA CPS 60UN	60	0	VITAMINA OUTRO	PEIXINHO	PEIXINHO	SOMALIFE OMEGA 3 PEIXINHO C/60 CAPS CEREJA	SOMALIFE OMEGA 3 PEIXINHO C/60 CAPS CEREJA	24 de setembro de 2026	gabriel.morais@scanntech.com
	7908804504782	PREVIMUNE COLDMAX 16CP	16	1	VITAMINA OUTRO	OUTRA MARCA	OUTRO FABRICANTE	PREVIMUNE COLD MAX 16 CAPS	PREVIMUNE COLD MAX CDZINCO C/16 CPS	9 de outubro de 2025	pteodoro@scanntech.com
	7908804504843	ESTRELA DA NOITE MELATONINA 60CP	60	1	VITAMINA OUTRO	OUTRA MARCA	OUTRO FABRICANTE	ESTRELA DA NOITE (MELATONINA) C/60CP (L)	ESTRELA DA NOITE (MELATONINA) C/60CP (L)	21 de outubro de 2025	arodrigues@scanntech.com
	7908804505154	SUPL ALIM MULT VITATABS AZ MULHER X 60CPRS	60	1	MULTIVITAMINICO	VITATABS	OUTRO FABRICANTE	VITATABS AZ MULHER 60CPR ( UN )	VITATABS AZ MULHER 60CPR ( UN )	28 de agosto de 2026	jessica.evangelista@scanntech.com
	7908804505178	SUPL ALIM SENIOR 50+ X 60CPR	60	1	VITAMINA OUTRO	OUTRA MARCA	OUTRO FABRICANTE	VITATABS SENIOR 50+ 60CPR ( UN )	VITATABS SENIOR 50+ 60CPR ( UN )	9 de setembro de 2026	
	7908804505185	SUPL ALIM VITATABS TEXTO C/BORO X 60CPRS	60	1	VITAMINA OUTRO	VITATABS	OUTRO FABRICANTE	VITATABS TESTO COM BORO 60CPR ( UN )	VITATABS TESTO COM BORO 60CPR ( UN )	28 de agosto de 2026	jessica.evangelista@scanntech.com
	7908804505406	SUPL ALIM MAIS VITAM B12 60CPRS	60	1	VITAMINA OUTRO	MAIS VITAM	OUTRO FABRICANTE	MAIS VITAM METIL B12 DOSE MAXIMA 60 COMPRIMIDOS	MAIS VITAM METIL B12 DOSE MAXIMA 60 COMPRIMIDOS  AROMA		marcela.oliveira@scanntech.com
	7908804505543	SUPL ALIM POLISOMA CALCIO 60UN	60	0	VITAMINA OUTRO	POLISOMA	REDE SOMA DROGARIAS	(SOMA) POLISOMA CALCIO PREMIUM 1250MG 60 CAPS	POLISOMA CALCIO PREMIUM 1250MG 60 CPS, UN		gabriel.morais@scanntech.com
	7908804505666	VITAMINA GOLD VITAM NAC 600MG 60CP	60	1	VITAMINA OUTRO	GOLD VITAM	GOLD VITAM	GOLD VITAM NAC 600MG CAP C60	GOLD VITAM NAC 600MG  - C/60 CAPS	5 de março de 2026	cferreira@scanntech.com
	7908804505673	SUPL ALIM GOLD VITAM MAGNESIO INOSITOL CAPSULA 60UN	60	1	VITAMINA OUTRO	GOLD VITAM	GOLD VITAM	GOLD VITAM MAGNESIO INOSITOL+M	GOLD VITAM CAP MA IN ME X 60	24 de setembro de 2026	gabriel.morais@scanntech.com
	7908804505697	SUPL ALIM GOLD VITAM CALCIO CITRATO MALATO PRO FIVE 60CAPS	60	1	VITAMINA OUTRO	GOLD VITAM	GOLD VITAM	GOLD VITAM CALCIO CITRATO MALA	GOLD VITAM CALCIO CITRATO MALA - PRO FIVE C/60 CAPS	26 de fevereiro de 2026	gsilva@scanntech.com
	7908804505758	SUPL ALIM MULT MULTI EXTRATO + AMARGO 500ML	500	1	MULTIVITAMINICO	OUTRA MARCA	OUTRO FABRICANTE	MULTI EXTRATO+AMARGO LIQ 500ML	MULTI EXTRATO + AMARGO 500 ML	16 de abril de 2026	jessica.evangelista@scanntech.com
	7908804505796	SUPL ALIM VITALLIS CONDRO X 60CAPS	60	1	VITAMINA OUTRO	VITALLIS CONDRO	AROMA BEM ESTAR IND E COM DE PROD NATURAIS	VITALLIS CONDRO 60 CAPS	VITALLIS CONDRO 60 CAPS	10 de junho de 2026	jessica.evangelista@scanntech.com
	7908804505819	SUPL ALIM VITALLIS ESPEKIM PLUS X 120ML	120	1	VITAMINA OUTRO	VITALLIS	AROMA BEM ESTAR IND E COM DE PROD NATURAIS	VITALLIS ESPEKIM PLUS 120ML	VITALLIS ESPEKIM PLUS 120ML	28 de agosto de 2026	jessica.evangelista@scanntech.com
	7908804506014	SUPL ALIM NAC PLUS VITASHOW X 120ML	120	1	MULTIVITAMINICO	VITASHOW	AROMA BEM ESTAR IND E COM DE PROD NATURAIS	VITASHOW NAC PLUS 120ML	VITASHOW NAC PLUS 120ML	24 de junho de 2026	cleane.cesario@scanntech.com
	7908804506021	SUPL ALIM MULT GOLD VITAM PREVIMINE COLDMAX X 60CAPS	60	1	MULTIVITAMINICO	GOLD VITAM	GOLD VITAM	GOLD VITAM PREVIMUNE COLDMAX C	GOLD VITAM PREVIMUNE COLDMAX CAP C/16	24 de julho de 2026	jessica.evangelista@scanntech.com
	7908804506168	SUPL ALIM VIVA BEM VITAMINA B12 METIL X 60 CAPS	60	1	VITAMINA OUTRO	VIVA BEM	AROMA BEM ESTAR IND E COM DE PROD NATURAIS	VITAMINA METIL B12 VIVA BEM 60	VITAMINA METIL B12 VIVA BEM 60	23 de junho de 2026	lucas.santos@scanntech.com
	7908804700030	SUPL ALIM MULT PREVENT POWER MIL A-Z X 90 CAPS	90	1	MULTIVITAMINICO	PREVENT	PREVENT PHARMA	POWER MILL A-Z 90CP REV L3P2 .	LEVE 3 PAGUE 2 MULTIVITAMINCO POWER MILL 500MG 90CPS PREVENT	14 de julho de 2026	lucas.santos@scanntech.com
	7908804700047	SUPL ALIM MULT PREVENT POWER MILL MULHER 90G	90	1	MULTIVITAMINICO	PREVENT	PREVENT PHARMA	POWER MILL A-Z MULHER PREVENT C/ 90CP	POWER MILL A-Z MULHER C/ 90 COMP REV PREVENT	15 de julho de 2026	bruna.paiva@scanntech.com
	7908804700047	SUPL ALIM MULT PREVENT POWER MILL MULHER 90G	90	1	MULTIVITAMINICO	PREVENT	PREVENT PHARMA	POWER MILL A-Z MULHER PREVENT C/ 90CP	POWER MILL A-Z MULHER C/ 90 COMP REV PREVENT	15 de julho de 2026	bruna.paiva@scanntech.com
	7908804700061	VITAMINA PREVENT PHARMA SENIOR HOMEM CXT90 L3P2 90CPS	90	3	MULTIVITAMINICO	PREVENT PHARMA PRE	PREVENT PHARMA	SENIOR HOMEM PREVENT PHARMA LV3 PG2 C/ 90 CAPS	SENIOR HOMEM PREVENT PHARMA LV3 PG2 C/ 90 CAPS	11 de junho de 2026	jessica.evangelista@scanntech.com
	7908804700078	SUPLEMENTO FEMME WAY CABELOS E UNHAS 90UN	90	90	MULTIVITAMINICO	FEMME	OUTRO FABRICANTE	FEMME WAY CABELOS UNHAS C/ 90 .	FEMME WAY CABELO E UNHA 90CPS L3 P2 PREVENT PHARMA	16 de janeiro de 2025	marcela.oliveira@scanntech.com
	7908804701907	VITAMINA PREVENT POWER MILL 60CPS	60	0	VITAMINA OUTRO	PREVENT PHARMA PRE	PREVENT PHARMA	A-Z UNISSEX 60 CP	VITAMINA POWER MILL CXT 60 UNISS PREVENT	11 de junho de 2026	jessica.evangelista@scanntech.com
	7908804701938	SUPL ALIM PREVENT CALCIO REUMATRITE 60UN	60	0	VITAMINA OUTRO	PREVENT	PREVENT PHARMA	REUMATRITE CAL-D3 600MG 60CAP	REUMATRITE PREVENT CAL 600MG + D3  I C/ 60 CAPS	24 de setembro de 2026	gabriel.morais@scanntech.com
	7908804701952	SUPL ALIM PREVENT VITAMINA EFER TRI ACAO 1G	1	0	VITAMINA OUTRO	PREVENT	PREVENT PHARMA	PREVENT C MAX TRIPLA ACAO C/60 .	VITAMINA C 1G EFER TRI ACAO CXT60 PREVEN	24 de setembro de 2026	gabriel.morais@scanntech.com
	7908804701952	SUPL ALIM PREVENT VITAMINA EFER TRI ACAO 1G	1	0	VITAMINA OUTRO	PREVENT	PREVENT PHARMA	PREVENT C MAX TRIPLA ACAO C/60 .	VITAMINA C 1G EFER TRI ACAO CXT60 PREVEN	24 de setembro de 2026	gabriel.morais@scanntech.com
	7908804701952	SUPL ALIM PREVENT VITAMINA EFER TRI ACAO 1G	1	0	VITAMINA OUTRO	PREVENT	PREVENT PHARMA	PREVENT C MAX TRIPLA ACAO C/60 .	VITAMINA C 1G EFER TRI ACAO CXT60 PREVEN	24 de setembro de 2026	gabriel.morais@scanntech.com
	7908804701952	SUPL ALIM PREVENT VITAMINA EFER TRI ACAO 1G	1	0	VITAMINA OUTRO	PREVENT	PREVENT PHARMA	PREVENT C MAX TRIPLA ACAO C/60 .	VITAMINA C 1G EFER TRI ACAO CXT60 PREVEN	24 de setembro de 2026	gabriel.morais@scanntech.com
	7908804701976	SUPLEMENTO ALIM PREVENT PHARMA COLAG TIPO II O ARTRO 60CPRS	60	1	MULTIVITAMINICO	PREVENT PHARMA PRE	PREVENT PHARMA	COLGENO TIPO LL VITAMINA C/ 40MG	COLAGENO TIPO II 40MG+ VIT D + MAG OSTEO & ARTRO C/60 COMP	16 de dezembro de 2025	jessica.evangelista@scanntech.com
	7908804701976	SUPLEMENTO ALIM PREVENT PHARMA COLAG TIPO II O ARTRO 60CPRS	60	1	MULTIVITAMINICO	PREVENT PHARMA PRE	PREVENT PHARMA	COLGENO TIPO LL VITAMINA C/ 40MG	COLAGENO TIPO II 40MG+ VIT D + MAG OSTEO & ARTRO C/60 COMP	16 de dezembro de 2025	jessica.evangelista@scanntech.com
	7908804701990	SUPLEMENTO ALIM REUMATRITE CLORETO MAGNESIO CAIXA 90 CPAS	90	1	VITAMINA OUTRO	PREVENT PHARMA PRE	PREVENT PHARMA	REUMATRITE MAG 4X1 60S .	CLORETO MAGNESIO REUMAT  CX 60 PREVENT M	11 de junho de 2026	jessica.evangelista@scanntech.com
	7908804702010	MULTIVITAMINICO PHARMA SENIOR MULHER 50+ 60CP	60	1	MULTIVITAMINICO	Por Defecto	PREVENT PHARMA	VITAMINA PHARMA SENIOR MULHER 50  CXT 60	VITAMINA PHARMA SENIOR MULHER 50  CXT 60	30 de setembro de 2025	jessica.evangelista@scanntech.com
	7908804702027	HIDRATEEE MAX PRO ZINCO PO NAT SACHE 4X30G	120	4	VITAMINA OUTRO	PREVENT PHARMA PRE	PREVENT PHARMA	Hidrateee Max Pro Zinco Pó Natural 4 Sachês com 30g	SORO EM PO HIDRATEEE SEM SABOR COM 4 SACHES DE 251G CX C4	21 de março de 2025	jessica.evangelista@scanntech.com
	7908804702119	CEKLIN VITAMINA C 1G EFERVECENTE 10CPRS	10	1	VITAMINA OUTRO	CEKLIN	PREVENT PHARMA	VITAMINA C CEKLIN EFERV C/ 10 CP	CEKLIN VITAMINA C 1G 10CP EFERV KLINGER GTIN: 7908804702119	30 de setembro de 2025	jessica.evangelista@scanntech.com
	7908804702126	CEKLIN VITAMINA C 1G EFERVECENTE 30CPRS	30	1	VITAMINA OUTRO	CEKLIN	PREVENT PHARMA	VIT C CEKLIN C/ 30CP EFERV	CEKLIN VITAMINA C 1G 30CP EFERV KLINGER GTIN: 7908		jessica.evangelista@scanntech.com
	7908804702133	SUPL ALIM CEKLIN VITAMINA ZINCO EFERVESCENTE 1G	1	0	VITAMINA OUTRO	CEKLIN	PREVENT PHARMA	CEKLIN + ZINCO C/10 CP EFERV V .	CEKLIN ZINCO C10 COMP EFERV VITAMINA C 1GR ZINCO 20MG KLING	24 de setembro de 2026	gabriel.morais@scanntech.com
